"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-South","01.01.2018 21:00 - 01.01.2018 22:00 (CET)","151","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","0","n/e","n/e","296","n/e","0","2","n/e","2278"
"BZN|IT-South","01.01.2018 22:00 - 01.01.2018 23:00 (CET)","201","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","0","n/e","n/e","340","n/e","0","3","n/e","2942"
"BZN|IT-South","01.01.2018 23:00 - 02.01.2018 00:00 (CET)","200","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","0","n/e","n/e","331","n/e","0","3","n/e","2793"
"BZN|IT-South","02.01.2018 00:00 - 02.01.2018 01:00 (CET)","199","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","0","n/e","n/e","333","n/e","0","2","n/e","2377"
"BZN|IT-South","02.01.2018 01:00 - 02.01.2018 02:00 (CET)","198","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","0","n/e","n/e","307","n/e","0","2","n/e","2317"
"BZN|IT-South","02.01.2018 02:00 - 02.01.2018 03:00 (CET)","181","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","0","n/e","n/e","296","n/e","0","3","n/e","2135"
"BZN|IT-South","02.01.2018 03:00 - 02.01.2018 04:00 (CET)","181","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","0","n/e","n/e","298","n/e","0","3","n/e","2077"
"BZN|IT-South","02.01.2018 04:00 - 02.01.2018 05:00 (CET)","183","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","41","0","n/e","n/e","308","n/e","0","3","n/e","1893"
"BZN|IT-South","02.01.2018 05:00 - 02.01.2018 06:00 (CET)","183","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","53","0","n/e","n/e","322","n/e","0","3","n/e","1893"
"BZN|IT-South","02.01.2018 06:00 - 02.01.2018 07:00 (CET)","174","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","78","0","n/e","n/e","345","n/e","0","3","n/e","2246"
"BZN|IT-South","02.01.2018 07:00 - 02.01.2018 08:00 (CET)","172","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","94","9","n/e","n/e","373","n/e","10","3","n/e","1914"
"BZN|IT-South","02.01.2018 08:00 - 02.01.2018 09:00 (CET)","173","n/e","n/e","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","51","n/e","n/e","372","n/e","32","3","n/e","1866"
"BZN|IT-South","02.01.2018 09:00 - 02.01.2018 10:00 (CET)","172","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","52","n/e","n/e","358","n/e","153","3","n/e","1660"
"BZN|IT-South","02.01.2018 10:00 - 02.01.2018 11:00 (CET)","171","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","70","n/e","n/e","347","n/e","234","2","n/e","1368"
"BZN|IT-South","02.01.2018 11:00 - 02.01.2018 12:00 (CET)","171","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","67","n/e","n/e","345","n/e","367","3","n/e","925"
"BZN|IT-South","02.01.2018 12:00 - 02.01.2018 13:00 (CET)","170","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","67","n/e","n/e","334","n/e","424","3","n/e","995"
"BZN|IT-South","02.01.2018 13:00 - 02.01.2018 14:00 (CET)","173","n/e","n/e","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","67","n/e","n/e","329","n/e","425","3","n/e","1731"
"BZN|IT-South","02.01.2018 14:00 - 02.01.2018 15:00 (CET)","172","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","67","n/e","n/e","348","n/e","492","3","n/e","2663"
"BZN|IT-South","02.01.2018 15:00 - 02.01.2018 16:00 (CET)","172","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","67","n/e","n/e","354","n/e","133","2","n/e","3104"
"BZN|IT-South","02.01.2018 16:00 - 02.01.2018 17:00 (CET)","188","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","107","67","n/e","n/e","387","n/e","9","1","n/e","3173"
"BZN|IT-South","02.01.2018 17:00 - 02.01.2018 18:00 (CET)","188","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","296","94","n/e","n/e","387","n/e","0","0","n/e","3070"
"BZN|IT-South","02.01.2018 18:00 - 02.01.2018 19:00 (CET)","189","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","366","78","n/e","n/e","411","n/e","0","0","n/e","2991"
"BZN|IT-South","02.01.2018 19:00 - 02.01.2018 20:00 (CET)","196","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","130","82","n/e","n/e","412","n/e","0","0","n/e","3099"
"BZN|IT-South","02.01.2018 20:00 - 02.01.2018 21:00 (CET)","198","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","87","n/e","n/e","428","n/e","0","0","n/e","3102"
"BZN|IT-South","02.01.2018 21:00 - 02.01.2018 22:00 (CET)","196","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","90","n/e","n/e","421","n/e","0","2","n/e","2984"
"BZN|IT-South","02.01.2018 22:00 - 02.01.2018 23:00 (CET)","202","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","155","88","n/e","n/e","392","n/e","0","3","n/e","2693"
"BZN|IT-South","02.01.2018 23:00 - 03.01.2018 00:00 (CET)","200","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","161","88","n/e","n/e","352","n/e","0","3","n/e","2306"
"BZN|IT-South","03.01.2018 00:00 - 03.01.2018 01:00 (CET)","199","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","88","3","n/e","n/e","328","n/e","0","3","n/e","1866"
"BZN|IT-South","03.01.2018 01:00 - 03.01.2018 02:00 (CET)","199","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","81","2","n/e","n/e","306","n/e","0","3","n/e","1836"
"BZN|IT-South","03.01.2018 02:00 - 03.01.2018 03:00 (CET)","199","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","2","n/e","n/e","292","n/e","0","3","n/e","1469"
"BZN|IT-South","03.01.2018 03:00 - 03.01.2018 04:00 (CET)","201","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","2","n/e","n/e","290","n/e","0","3","n/e","1405"
"BZN|IT-South","03.01.2018 04:00 - 03.01.2018 05:00 (CET)","188","n/e","n/e","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","93","4","n/e","n/e","293","n/e","0","3","n/e","1259"
"BZN|IT-South","03.01.2018 05:00 - 03.01.2018 06:00 (CET)","197","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","95","4","n/e","n/e","296","n/e","0","3","n/e","1341"
"BZN|IT-South","03.01.2018 06:00 - 03.01.2018 07:00 (CET)","201","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","88","n/e","n/e","336","n/e","0","3","n/e","1408"
"BZN|IT-South","03.01.2018 07:00 - 03.01.2018 08:00 (CET)","200","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","88","n/e","n/e","366","n/e","43","3","n/e","1099"
"BZN|IT-South","03.01.2018 08:00 - 03.01.2018 09:00 (CET)","199","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","244","88","n/e","n/e","362","n/e","542","2","n/e","1069"
"BZN|IT-South","03.01.2018 09:00 - 03.01.2018 10:00 (CET)","199","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","88","n/e","n/e","362","n/e","1222","2","n/e","1185"
"BZN|IT-South","03.01.2018 10:00 - 03.01.2018 11:00 (CET)","199","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","83","106","n/e","n/e","340","n/e","1555","2","n/e","1651"
"BZN|IT-South","03.01.2018 11:00 - 03.01.2018 12:00 (CET)","199","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","114","106","n/e","n/e","342","n/e","1640","2","n/e","2214"
"BZN|IT-South","03.01.2018 12:00 - 03.01.2018 13:00 (CET)","200","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","103","n/e","n/e","344","n/e","1633","3","n/e","2683"
"BZN|IT-South","03.01.2018 13:00 - 03.01.2018 14:00 (CET)","200","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","102","n/e","n/e","347","n/e","1395","2","n/e","2787"
"BZN|IT-South","03.01.2018 14:00 - 03.01.2018 15:00 (CET)","195","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","103","n/e","n/e","361","n/e","981","3","n/e","2706"
"BZN|IT-South","03.01.2018 15:00 - 03.01.2018 16:00 (CET)","200","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","103","n/e","n/e","378","n/e","375","3","n/e","2738"
"BZN|IT-South","03.01.2018 16:00 - 03.01.2018 17:00 (CET)","200","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74","102","n/e","n/e","398","n/e","18","2","n/e","2728"
"BZN|IT-South","03.01.2018 17:00 - 03.01.2018 18:00 (CET)","201","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","249","129","n/e","n/e","424","n/e","0","3","n/e","2581"
"BZN|IT-South","03.01.2018 18:00 - 03.01.2018 19:00 (CET)","200","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","253","113","n/e","n/e","420","n/e","0","2","n/e","2618"
"BZN|IT-South","03.01.2018 19:00 - 03.01.2018 20:00 (CET)","201","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","113","n/e","n/e","419","n/e","0","3","n/e","2680"
"BZN|IT-South","03.01.2018 20:00 - 03.01.2018 21:00 (CET)","200","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82","87","n/e","n/e","435","n/e","0","3","n/e","2766"
"BZN|IT-South","03.01.2018 21:00 - 03.01.2018 22:00 (CET)","201","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","85","n/e","n/e","430","n/e","0","3","n/e","2703"
"BZN|IT-South","03.01.2018 22:00 - 03.01.2018 23:00 (CET)","200","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","85","n/e","n/e","405","n/e","0","3","n/e","2838"
"BZN|IT-South","03.01.2018 23:00 - 04.01.2018 00:00 (CET)","198","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","1","n/e","n/e","360","n/e","0","3","n/e","2857"
"BZN|IT-South","04.01.2018 00:00 - 04.01.2018 01:00 (CET)","183","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","0","n/e","n/e","282","n/e","0","3","n/e","2703"
"BZN|IT-South","04.01.2018 01:00 - 04.01.2018 02:00 (CET)","184","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","0","n/e","n/e","274","n/e","0","2","n/e","2358"
"BZN|IT-South","04.01.2018 02:00 - 04.01.2018 03:00 (CET)","191","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","2","n/e","n/e","267","n/e","0","2","n/e","2218"
"BZN|IT-South","04.01.2018 03:00 - 04.01.2018 04:00 (CET)","197","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","2","n/e","n/e","267","n/e","0","2","n/e","2027"
"BZN|IT-South","04.01.2018 04:00 - 04.01.2018 05:00 (CET)","190","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","3","n/e","n/e","269","n/e","0","2","n/e","1813"
"BZN|IT-South","04.01.2018 05:00 - 04.01.2018 06:00 (CET)","199","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","57","3","n/e","n/e","268","n/e","0","3","n/e","1719"
"BZN|IT-South","04.01.2018 06:00 - 04.01.2018 07:00 (CET)","200","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","94","3","n/e","n/e","274","n/e","0","2","n/e","1437"
"BZN|IT-South","04.01.2018 07:00 - 04.01.2018 08:00 (CET)","199","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","112","88","n/e","n/e","287","n/e","19","2","n/e","952"
"BZN|IT-South","04.01.2018 08:00 - 04.01.2018 09:00 (CET)","199","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","277","88","n/e","n/e","298","n/e","192","2","n/e","795"
"BZN|IT-South","04.01.2018 09:00 - 04.01.2018 10:00 (CET)","198","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","97","89","n/e","n/e","285","n/e","733","2","n/e","706"
"BZN|IT-South","04.01.2018 10:00 - 04.01.2018 11:00 (CET)","201","n/e","n/e","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","107","n/e","n/e","276","n/e","1358","2","n/e","650"
"BZN|IT-South","04.01.2018 11:00 - 04.01.2018 12:00 (CET)","201","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","107","n/e","n/e","274","n/e","1087","3","n/e","625"
"BZN|IT-South","04.01.2018 12:00 - 04.01.2018 13:00 (CET)","201","n/e","n/e","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","104","n/e","n/e","274","n/e","1513","3","n/e","730"
"BZN|IT-South","04.01.2018 13:00 - 04.01.2018 14:00 (CET)","201","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","104","n/e","n/e","271","n/e","1379","2","n/e","951"
"BZN|IT-South","04.01.2018 14:00 - 04.01.2018 15:00 (CET)","198","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","93","105","n/e","n/e","275","n/e","913","2","n/e","1207"
"BZN|IT-South","04.01.2018 15:00 - 04.01.2018 16:00 (CET)","200","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","111","104","n/e","n/e","301","n/e","325","2","n/e","1282"
"BZN|IT-South","04.01.2018 16:00 - 04.01.2018 17:00 (CET)","202","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","107","n/e","n/e","323","n/e","15","2","n/e","1316"
"BZN|IT-South","04.01.2018 17:00 - 04.01.2018 18:00 (CET)","201","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","372","133","n/e","n/e","346","n/e","0","2","n/e","1843"
"BZN|IT-South","04.01.2018 18:00 - 04.01.2018 19:00 (CET)","200","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","115","n/e","n/e","357","n/e","0","2","n/e","2199"
"BZN|IT-South","04.01.2018 19:00 - 04.01.2018 20:00 (CET)","200","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","115","n/e","n/e","348","n/e","0","2","n/e","2239"
"BZN|IT-South","04.01.2018 20:00 - 04.01.2018 21:00 (CET)","198","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","122","90","n/e","n/e","349","n/e","0","0","n/e","2131"
"BZN|IT-South","04.01.2018 21:00 - 04.01.2018 22:00 (CET)","201","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","122","89","n/e","n/e","350","n/e","0","0","n/e","2094"
"BZN|IT-South","04.01.2018 22:00 - 04.01.2018 23:00 (CET)","197","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","121","89","n/e","n/e","345","n/e","0","2","n/e","2204"
"BZN|IT-South","04.01.2018 23:00 - 05.01.2018 00:00 (CET)","190","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","89","n/e","n/e","337","n/e","0","2","n/e","2281"
"BZN|IT-South","05.01.2018 00:00 - 05.01.2018 01:00 (CET)","186","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","211","86","n/e","n/e","317","n/e","0","2","n/e","2382"
"BZN|IT-South","05.01.2018 01:00 - 05.01.2018 02:00 (CET)","192","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91","1","n/e","n/e","303","n/e","0","3","n/e","2257"
"BZN|IT-South","05.01.2018 02:00 - 05.01.2018 03:00 (CET)","199","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91","0","n/e","n/e","299","n/e","0","2","n/e","2201"
"BZN|IT-South","05.01.2018 03:00 - 05.01.2018 04:00 (CET)","198","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","88","0","n/e","n/e","295","n/e","0","3","n/e","2029"
"BZN|IT-South","05.01.2018 04:00 - 05.01.2018 05:00 (CET)","189","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","59","3","n/e","n/e","302","n/e","0","1","n/e","1743"
"BZN|IT-South","05.01.2018 05:00 - 05.01.2018 06:00 (CET)","200","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","3","n/e","n/e","303","n/e","0","2","n/e","1828"
"BZN|IT-South","05.01.2018 06:00 - 05.01.2018 07:00 (CET)","198","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","88","n/e","n/e","325","n/e","0","3","n/e","1726"
"BZN|IT-South","05.01.2018 07:00 - 05.01.2018 08:00 (CET)","196","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","88","n/e","n/e","315","n/e","37","3","n/e","1780"
"BZN|IT-South","05.01.2018 08:00 - 05.01.2018 09:00 (CET)","196","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","89","n/e","n/e","326","n/e","446","3","n/e","1669"
"BZN|IT-South","05.01.2018 09:00 - 05.01.2018 10:00 (CET)","200","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","321","89","n/e","n/e","318","n/e","1029","3","n/e","1344"
"BZN|IT-South","05.01.2018 10:00 - 05.01.2018 11:00 (CET)","193","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","144","106","n/e","n/e","319","n/e","1384","2","n/e","1401"
"BZN|IT-South","05.01.2018 11:00 - 05.01.2018 12:00 (CET)","198","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","107","n/e","n/e","303","n/e","1509","2","n/e","1477"
"BZN|IT-South","05.01.2018 12:00 - 05.01.2018 13:00 (CET)","201","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","107","n/e","n/e","282","n/e","1443","2","n/e","1505"
"BZN|IT-South","05.01.2018 13:00 - 05.01.2018 14:00 (CET)","199","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","107","n/e","n/e","284","n/e","1175","3","n/e","1559"
"BZN|IT-South","05.01.2018 14:00 - 05.01.2018 15:00 (CET)","193","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","95","106","n/e","n/e","287","n/e","950","3","n/e","1687"
"BZN|IT-South","05.01.2018 15:00 - 05.01.2018 16:00 (CET)","198","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","246","106","n/e","n/e","302","n/e","357","3","n/e","1748"
"BZN|IT-South","05.01.2018 16:00 - 05.01.2018 17:00 (CET)","201","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","122","107","n/e","n/e","344","n/e","29","2","n/e","1679"
"BZN|IT-South","05.01.2018 17:00 - 05.01.2018 18:00 (CET)","203","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","204","n/e","n/e","379","n/e","0","2","n/e","1570"
"BZN|IT-South","05.01.2018 18:00 - 05.01.2018 19:00 (CET)","198","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","179","n/e","n/e","386","n/e","0","2","n/e","1544"
"BZN|IT-South","05.01.2018 19:00 - 05.01.2018 20:00 (CET)","185","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","300","116","n/e","n/e","390","n/e","0","2","n/e","1480"
"BZN|IT-South","05.01.2018 20:00 - 05.01.2018 21:00 (CET)","192","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","118","87","n/e","n/e","391","n/e","0","2","n/e","1397"
"BZN|IT-South","05.01.2018 21:00 - 05.01.2018 22:00 (CET)","199","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","86","n/e","n/e","399","n/e","0","3","n/e","1473"
"BZN|IT-South","05.01.2018 22:00 - 05.01.2018 23:00 (CET)","196","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","86","n/e","n/e","395","n/e","0","3","n/e","1518"
