"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-South","21.01.2017 16:00 - 21.01.2017 17:00 (CET)","140","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","210","76","n/e","n/e","380","n/e","7","4","n/e","679"
"BZN|IT-South","21.01.2017 17:00 - 21.01.2017 18:00 (CET)","138","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","409","76","n/e","n/e","404","n/e","0","3","n/e","739"
"BZN|IT-South","21.01.2017 18:00 - 21.01.2017 19:00 (CET)","140","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","443","156","n/e","n/e","432","n/e","0","4","n/e","764"
"BZN|IT-South","21.01.2017 19:00 - 21.01.2017 20:00 (CET)","135","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","441","157","n/e","n/e","442","n/e","0","4","n/e","785"
"BZN|IT-South","21.01.2017 20:00 - 21.01.2017 21:00 (CET)","132","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","437","102","n/e","n/e","427","n/e","0","4","n/e","833"
"BZN|IT-South","21.01.2017 21:00 - 21.01.2017 22:00 (CET)","137","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","405","101","n/e","n/e","407","n/e","0","3","n/e","771"
"BZN|IT-South","21.01.2017 22:00 - 21.01.2017 23:00 (CET)","134","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","61","n/e","n/e","390","n/e","0","4","n/e","750"
"BZN|IT-South","21.01.2017 23:00 - 22.01.2017 00:00 (CET)","133","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","81","61","n/e","n/e","389","n/e","0","3","n/e","697"
"BZN|IT-South","22.01.2017 00:00 - 22.01.2017 01:00 (CET)","129","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","337","0","n/e","n/e","386","n/e","0","4","n/e","711"
"BZN|IT-South","22.01.2017 01:00 - 22.01.2017 02:00 (CET)","129","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","0","n/e","n/e","370","n/e","0","3","n/e","724"
"BZN|IT-South","22.01.2017 02:00 - 22.01.2017 03:00 (CET)","130","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","357","n/e","0","3","n/e","834"
"BZN|IT-South","22.01.2017 03:00 - 22.01.2017 04:00 (CET)","138","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","356","n/e","0","3","n/e","948"
"BZN|IT-South","22.01.2017 04:00 - 22.01.2017 05:00 (CET)","135","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","358","n/e","0","3","n/e","880"
"BZN|IT-South","22.01.2017 05:00 - 22.01.2017 06:00 (CET)","132","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74","0","n/e","n/e","358","n/e","0","3","n/e","852"
"BZN|IT-South","22.01.2017 06:00 - 22.01.2017 07:00 (CET)","134","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","3","n/e","n/e","369","n/e","0","3","n/e","870"
"BZN|IT-South","22.01.2017 07:00 - 22.01.2017 08:00 (CET)","132","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","263","3","n/e","n/e","363","n/e","51","3","n/e","831"
"BZN|IT-South","22.01.2017 08:00 - 22.01.2017 09:00 (CET)","120","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","3","n/e","n/e","371","n/e","382","4","n/e","857"
"BZN|IT-South","22.01.2017 09:00 - 22.01.2017 10:00 (CET)","132","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","14","n/e","n/e","371","n/e","774","3","n/e","875"
"BZN|IT-South","22.01.2017 10:00 - 22.01.2017 11:00 (CET)","132","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","15","n/e","n/e","374","n/e","1081","4","n/e","910"
"BZN|IT-South","22.01.2017 11:00 - 22.01.2017 12:00 (CET)","134","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","353","15","n/e","n/e","390","n/e","1142","4","n/e","913"
"BZN|IT-South","22.01.2017 12:00 - 22.01.2017 13:00 (CET)","134","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","351","15","n/e","n/e","388","n/e","1042","3","n/e","954"
"BZN|IT-South","22.01.2017 13:00 - 22.01.2017 14:00 (CET)","134","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","303","15","n/e","n/e","373","n/e","674","3","n/e","986"
"BZN|IT-South","22.01.2017 14:00 - 22.01.2017 15:00 (CET)","136","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","106","15","n/e","n/e","367","n/e","353","4","n/e","1017"
"BZN|IT-South","22.01.2017 15:00 - 22.01.2017 16:00 (CET)","139","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","15","n/e","n/e","366","n/e","155","4","n/e","1029"
"BZN|IT-South","22.01.2017 16:00 - 22.01.2017 17:00 (CET)","135","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","301","15","n/e","n/e","371","n/e","19","3","n/e","1069"
"BZN|IT-South","22.01.2017 17:00 - 22.01.2017 18:00 (CET)","137","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","360","18","n/e","n/e","384","n/e","0","3","n/e","1066"
"BZN|IT-South","22.01.2017 18:00 - 22.01.2017 19:00 (CET)","139","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","419","18","n/e","n/e","405","n/e","0","3","n/e","1105"
"BZN|IT-South","22.01.2017 19:00 - 22.01.2017 20:00 (CET)","138","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","447","58","n/e","n/e","412","n/e","0","2","n/e","1201"
"BZN|IT-South","22.01.2017 20:00 - 22.01.2017 21:00 (CET)","138","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","417","43","n/e","n/e","412","n/e","0","3","n/e","1314"
"BZN|IT-South","22.01.2017 21:00 - 22.01.2017 22:00 (CET)","139","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","320","4","n/e","n/e","404","n/e","0","4","n/e","1332"
"BZN|IT-South","22.01.2017 22:00 - 22.01.2017 23:00 (CET)","135","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","0","n/e","n/e","399","n/e","0","4","n/e","1302"
"BZN|IT-South","22.01.2017 23:00 - 23.01.2017 00:00 (CET)","131","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","349","0","n/e","n/e","385","n/e","0","3","n/e","1306"
"BZN|IT-South","23.01.2017 00:00 - 23.01.2017 01:00 (CET)","133","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","239","0","n/e","n/e","357","n/e","0","3","n/e","1305"
"BZN|IT-South","23.01.2017 01:00 - 23.01.2017 02:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","0","n/e","n/e","339","n/e","0","3","n/e","1231"
"BZN|IT-South","23.01.2017 02:00 - 23.01.2017 03:00 (CET)","133","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","57","0","n/e","n/e","340","n/e","0","3","n/e","1120"
"BZN|IT-South","23.01.2017 03:00 - 23.01.2017 04:00 (CET)","129","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82","0","n/e","n/e","338","n/e","0","3","n/e","1192"
"BZN|IT-South","23.01.2017 04:00 - 23.01.2017 05:00 (CET)","131","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","85","0","n/e","n/e","344","n/e","0","3","n/e","1350"
"BZN|IT-South","23.01.2017 05:00 - 23.01.2017 06:00 (CET)","131","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","86","0","n/e","n/e","360","n/e","0","4","n/e","1451"
"BZN|IT-South","23.01.2017 06:00 - 23.01.2017 07:00 (CET)","131","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","105","3","n/e","n/e","400","n/e","0","4","n/e","1426"
"BZN|IT-South","23.01.2017 07:00 - 23.01.2017 08:00 (CET)","129","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","467","3","n/e","n/e","428","n/e","7","3","n/e","1430"
"BZN|IT-South","23.01.2017 08:00 - 23.01.2017 09:00 (CET)","131","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","485","3","n/e","n/e","435","n/e","161","3","n/e","1486"
"BZN|IT-South","23.01.2017 09:00 - 23.01.2017 10:00 (CET)","138","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","505","228","n/e","n/e","430","n/e","282","3","n/e","1557"
"BZN|IT-South","23.01.2017 10:00 - 23.01.2017 11:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","457","234","n/e","n/e","421","n/e","654","3","n/e","1617"
"BZN|IT-South","23.01.2017 11:00 - 23.01.2017 12:00 (CET)","137","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","454","237","n/e","n/e","419","n/e","1037","3","n/e","1760"
"BZN|IT-South","23.01.2017 12:00 - 23.01.2017 13:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","374","101","n/e","n/e","410","n/e","674","3","n/e","1959"
"BZN|IT-South","23.01.2017 13:00 - 23.01.2017 14:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","174","95","n/e","n/e","412","n/e","537","3","n/e","1990"
"BZN|IT-South","23.01.2017 14:00 - 23.01.2017 15:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","141","98","n/e","n/e","424","n/e","386","3","n/e","1938"
"BZN|IT-South","23.01.2017 15:00 - 23.01.2017 16:00 (CET)","138","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","97","n/e","n/e","433","n/e","210","3","n/e","1901"
"BZN|IT-South","23.01.2017 16:00 - 23.01.2017 17:00 (CET)","138","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","429","114","n/e","n/e","446","n/e","39","4","n/e","1745"
"BZN|IT-South","23.01.2017 17:00 - 23.01.2017 18:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","481","234","n/e","n/e","451","n/e","0","4","n/e","1704"
"BZN|IT-South","23.01.2017 18:00 - 23.01.2017 19:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","506","284","n/e","n/e","449","n/e","0","3","n/e","1620"
"BZN|IT-South","23.01.2017 19:00 - 23.01.2017 20:00 (CET)","139","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","508","277","n/e","n/e","461","n/e","0","3","n/e","1588"
"BZN|IT-South","23.01.2017 20:00 - 23.01.2017 21:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","458","90","n/e","n/e","463","n/e","0","3","n/e","1562"
"BZN|IT-South","23.01.2017 21:00 - 23.01.2017 22:00 (CET)","141","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","471","80","n/e","n/e","468","n/e","0","4","n/e","1469"
"BZN|IT-South","23.01.2017 22:00 - 23.01.2017 23:00 (CET)","141","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","80","n/e","n/e","433","n/e","0","4","n/e","1338"
"BZN|IT-South","23.01.2017 23:00 - 24.01.2017 00:00 (CET)","138","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","81","80","n/e","n/e","413","n/e","0","4","n/e","1391"
"BZN|IT-South","24.01.2017 00:00 - 24.01.2017 01:00 (CET)","151","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","1","n/e","n/e","399","n/e","0","4","n/e","1506"
"BZN|IT-South","24.01.2017 01:00 - 24.01.2017 02:00 (CET)","155","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","243","5","n/e","n/e","390","n/e","0","3","n/e","1594"
"BZN|IT-South","24.01.2017 02:00 - 24.01.2017 03:00 (CET)","154","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","219","5","n/e","n/e","372","n/e","0","3","n/e","1382"
"BZN|IT-South","24.01.2017 03:00 - 24.01.2017 04:00 (CET)","154","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","218","4","n/e","n/e","369","n/e","0","4","n/e","1151"
"BZN|IT-South","24.01.2017 04:00 - 24.01.2017 05:00 (CET)","150","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","229","5","n/e","n/e","372","n/e","0","4","n/e","948"
"BZN|IT-South","24.01.2017 05:00 - 24.01.2017 06:00 (CET)","151","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","226","5","n/e","n/e","384","n/e","0","4","n/e","984"
"BZN|IT-South","24.01.2017 06:00 - 24.01.2017 07:00 (CET)","150","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","245","4","n/e","n/e","424","n/e","0","3","n/e","970"
"BZN|IT-South","24.01.2017 07:00 - 24.01.2017 08:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","412","3","n/e","n/e","415","n/e","8","4","n/e","874"
"BZN|IT-South","24.01.2017 08:00 - 24.01.2017 09:00 (CET)","153","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","420","205","n/e","n/e","430","n/e","133","3","n/e","871"
"BZN|IT-South","24.01.2017 09:00 - 24.01.2017 10:00 (CET)","153","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","388","246","n/e","n/e","415","n/e","369","3","n/e","837"
"BZN|IT-South","24.01.2017 10:00 - 24.01.2017 11:00 (CET)","153","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","428","237","n/e","n/e","438","n/e","365","2","n/e","707"
"BZN|IT-South","24.01.2017 11:00 - 24.01.2017 12:00 (CET)","153","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","241","237","n/e","n/e","448","n/e","445","3","n/e","645"
"BZN|IT-South","24.01.2017 12:00 - 24.01.2017 13:00 (CET)","153","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","239","n/e","n/e","467","n/e","515","3","n/e","683"
"BZN|IT-South","24.01.2017 13:00 - 24.01.2017 14:00 (CET)","153","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","300","102","n/e","n/e","442","n/e","434","3","n/e","799"
"BZN|IT-South","24.01.2017 14:00 - 24.01.2017 15:00 (CET)","150","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","274","95","n/e","n/e","430","n/e","373","3","n/e","1016"
"BZN|IT-South","24.01.2017 15:00 - 24.01.2017 16:00 (CET)","139","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","444","230","n/e","n/e","439","n/e","198","4","n/e","1388"
"BZN|IT-South","24.01.2017 16:00 - 24.01.2017 17:00 (CET)","139","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","376","225","n/e","n/e","454","n/e","44","3","n/e","1591"
"BZN|IT-South","24.01.2017 17:00 - 24.01.2017 18:00 (CET)","142","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","444","175","n/e","n/e","477","n/e","1","4","n/e","1608"
"BZN|IT-South","24.01.2017 18:00 - 24.01.2017 19:00 (CET)","155","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","331","258","n/e","n/e","483","n/e","0","3","n/e","1716"
"BZN|IT-South","24.01.2017 19:00 - 24.01.2017 20:00 (CET)","147","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","315","263","n/e","n/e","489","n/e","0","4","n/e","1889"
"BZN|IT-South","24.01.2017 20:00 - 24.01.2017 21:00 (CET)","148","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","71","n/e","n/e","497","n/e","0","4","n/e","1814"
"BZN|IT-South","24.01.2017 21:00 - 24.01.2017 22:00 (CET)","149","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","251","69","n/e","n/e","485","n/e","0","4","n/e","1796"
"BZN|IT-South","24.01.2017 22:00 - 24.01.2017 23:00 (CET)","149","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","243","69","n/e","n/e","449","n/e","0","4","n/e","1636"
"BZN|IT-South","24.01.2017 23:00 - 25.01.2017 00:00 (CET)","154","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","227","69","n/e","n/e","412","n/e","0","4","n/e","1399"
"BZN|IT-South","25.01.2017 00:00 - 25.01.2017 01:00 (CET)","132","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","246","0","n/e","n/e","398","n/e","0","4","n/e","1390"
"BZN|IT-South","25.01.2017 01:00 - 25.01.2017 02:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","241","0","n/e","n/e","382","n/e","0","4","n/e","1481"
"BZN|IT-South","25.01.2017 02:00 - 25.01.2017 03:00 (CET)","133","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","241","0","n/e","n/e","364","n/e","0","3","n/e","1480"
"BZN|IT-South","25.01.2017 03:00 - 25.01.2017 04:00 (CET)","142","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","241","0","n/e","n/e","359","n/e","0","4","n/e","1608"
"BZN|IT-South","25.01.2017 04:00 - 25.01.2017 05:00 (CET)","145","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","244","0","n/e","n/e","356","n/e","0","4","n/e","1836"
"BZN|IT-South","25.01.2017 05:00 - 25.01.2017 06:00 (CET)","147","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","258","0","n/e","n/e","364","n/e","0","4","n/e","1872"
"BZN|IT-South","25.01.2017 06:00 - 25.01.2017 07:00 (CET)","147","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","258","0","n/e","n/e","404","n/e","0","3","n/e","1852"
"BZN|IT-South","25.01.2017 07:00 - 25.01.2017 08:00 (CET)","141","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","263","0","n/e","n/e","421","n/e","44","4","n/e","1843"
"BZN|IT-South","25.01.2017 08:00 - 25.01.2017 09:00 (CET)","137","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","376","209","n/e","n/e","440","n/e","425","4","n/e","1731"
"BZN|IT-South","25.01.2017 09:00 - 25.01.2017 10:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","429","295","n/e","n/e","425","n/e","996","3","n/e","1692"
"BZN|IT-South","25.01.2017 10:00 - 25.01.2017 11:00 (CET)","146","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","251","97","n/e","n/e","417","n/e","1290","3","n/e","1662"
"BZN|IT-South","25.01.2017 11:00 - 25.01.2017 12:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","227","95","n/e","n/e","417","n/e","1531","4","n/e","1794"
"BZN|IT-South","25.01.2017 12:00 - 25.01.2017 13:00 (CET)","139","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","227","95","n/e","n/e","399","n/e","1499","4","n/e","1899"
"BZN|IT-South","25.01.2017 13:00 - 25.01.2017 14:00 (CET)","129","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","227","97","n/e","n/e","413","n/e","1260","3","n/e","1890"
"BZN|IT-South","25.01.2017 14:00 - 25.01.2017 15:00 (CET)","136","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","229","102","n/e","n/e","407","n/e","1107","4","n/e","1821"
"BZN|IT-South","25.01.2017 15:00 - 25.01.2017 16:00 (CET)","133","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","229","102","n/e","n/e","418","n/e","555","4","n/e","1676"
"BZN|IT-South","25.01.2017 16:00 - 25.01.2017 17:00 (CET)","132","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","253","104","n/e","n/e","429","n/e","90","4","n/e","1479"
"BZN|IT-South","25.01.2017 17:00 - 25.01.2017 18:00 (CET)","137","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","256","103","n/e","n/e","441","n/e","0","3","n/e","1416"
"BZN|IT-South","25.01.2017 18:00 - 25.01.2017 19:00 (CET)","135","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","240","n/e","n/e","445","n/e","0","4","n/e","1336"
"BZN|IT-South","25.01.2017 19:00 - 25.01.2017 20:00 (CET)","133","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","246","n/e","n/e","446","n/e","0","3","n/e","1270"
"BZN|IT-South","25.01.2017 20:00 - 25.01.2017 21:00 (CET)","138","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","253","97","n/e","n/e","443","n/e","0","3","n/e","1308"
"BZN|IT-South","25.01.2017 21:00 - 25.01.2017 22:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","247","90","n/e","n/e","437","n/e","0","3","n/e","1310"
"BZN|IT-South","25.01.2017 22:00 - 25.01.2017 23:00 (CET)","146","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","248","89","n/e","n/e","430","n/e","0","3","n/e","1340"
"BZN|IT-South","25.01.2017 23:00 - 26.01.2017 00:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","246","89","n/e","n/e","408","n/e","0","3","n/e","1308"
"BZN|IT-South","26.01.2017 00:00 - 26.01.2017 01:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","215","7","n/e","n/e","393","n/e","0","3","n/e","1213"
"BZN|IT-South","26.01.2017 01:00 - 26.01.2017 02:00 (CET)","143","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","213","7","n/e","n/e","386","n/e","0","3","n/e","1127"
"BZN|IT-South","26.01.2017 02:00 - 26.01.2017 03:00 (CET)","143","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","211","7","n/e","n/e","369","n/e","0","3","n/e","1081"
"BZN|IT-South","26.01.2017 03:00 - 26.01.2017 04:00 (CET)","145","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","7","n/e","n/e","367","n/e","0","3","n/e","1075"
"BZN|IT-South","26.01.2017 04:00 - 26.01.2017 05:00 (CET)","143","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","157","7","n/e","n/e","366","n/e","0","3","n/e","976"
"BZN|IT-South","26.01.2017 05:00 - 26.01.2017 06:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","182","7","n/e","n/e","366","n/e","0","4","n/e","979"
"BZN|IT-South","26.01.2017 06:00 - 26.01.2017 07:00 (CET)","145","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","214","15","n/e","n/e","409","n/e","0","4","n/e","908"
"BZN|IT-South","26.01.2017 07:00 - 26.01.2017 08:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","417","224","n/e","n/e","430","n/e","14","3","n/e","919"
"BZN|IT-South","26.01.2017 08:00 - 26.01.2017 09:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","387","65","n/e","n/e","431","n/e","214","3","n/e","796"
"BZN|IT-South","26.01.2017 09:00 - 26.01.2017 10:00 (CET)","142","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","388","157","n/e","n/e","412","n/e","511","3","n/e","687"
"BZN|IT-South","26.01.2017 10:00 - 26.01.2017 11:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","232","63","n/e","n/e","396","n/e","814","3","n/e","618"
"BZN|IT-South","26.01.2017 11:00 - 26.01.2017 12:00 (CET)","145","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","194","57","n/e","n/e","365","n/e","1099","3","n/e","598"
"BZN|IT-South","26.01.2017 12:00 - 26.01.2017 13:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","57","n/e","n/e","327","n/e","1231","3","n/e","553"
"BZN|IT-South","26.01.2017 13:00 - 26.01.2017 14:00 (CET)","142","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","57","n/e","n/e","313","n/e","874","2","n/e","541"
"BZN|IT-South","26.01.2017 14:00 - 26.01.2017 15:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","58","n/e","n/e","323","n/e","713","1","n/e","541"
"BZN|IT-South","26.01.2017 15:00 - 26.01.2017 16:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","167","57","n/e","n/e","350","n/e","534","3","n/e","489"
"BZN|IT-South","26.01.2017 16:00 - 26.01.2017 17:00 (CET)","140","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","203","57","n/e","n/e","401","n/e","85","4","n/e","442"
"BZN|IT-South","26.01.2017 17:00 - 26.01.2017 18:00 (CET)","141","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","61","n/e","n/e","416","n/e","1","4","n/e","436"
"BZN|IT-South","26.01.2017 18:00 - 26.01.2017 19:00 (CET)","142","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","447","242","n/e","n/e","422","n/e","0","3","n/e","412"
"BZN|IT-South","26.01.2017 19:00 - 26.01.2017 20:00 (CET)","144","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","475","242","n/e","n/e","421","n/e","0","1","n/e","385"
