"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-Centre-North","01.01.2016 10:00 - 01.01.2016 11:00 (CET)","26","n/e","0","419","0","0","n/e","n/e","707","0","","44","10","n/e","n/e","100","n/e","548","n/e","n/e","0"
"BZN|IT-Centre-North","01.01.2016 11:00 - 01.01.2016 12:00 (CET)","25","n/e","0","386","0","0","n/e","n/e","705","0","","45","10","n/e","n/e","99","n/e","687","n/e","n/e","0"
"BZN|IT-Centre-North","01.01.2016 12:00 - 01.01.2016 13:00 (CET)","26","n/e","0","447","0","0","n/e","n/e","704","0","","52","10","n/e","n/e","100","n/e","708","n/e","n/e","0"
"BZN|IT-Centre-North","01.01.2016 13:00 - 01.01.2016 14:00 (CET)","26","n/e","0","383","0","0","n/e","n/e","705","0","","67","0","n/e","n/e","97","n/e","601","n/e","n/e","0"
"BZN|IT-Centre-North","01.01.2016 14:00 - 01.01.2016 15:00 (CET)","26","n/e","0","391","0","0","n/e","n/e","705","0","","98","0","n/e","n/e","104","n/e","357","n/e","n/e","0"
"BZN|IT-Centre-North","01.01.2016 15:00 - 01.01.2016 16:00 (CET)","25","n/e","0","446","0","0","n/e","n/e","704","0","","116","0","n/e","n/e","101","n/e","144","n/e","n/e","0"
"BZN|IT-Centre-North","01.01.2016 16:00 - 01.01.2016 17:00 (CET)","26","n/e","0","496","0","0","n/e","n/e","704","0","","263","0","n/e","n/e","114","n/e","13","n/e","n/e","1"
"BZN|IT-Centre-North","01.01.2016 17:00 - 01.01.2016 18:00 (CET)","26","n/e","0","522","0","0","n/e","n/e","704","0","","288","0","n/e","n/e","133","n/e","0","n/e","n/e","2"
"BZN|IT-Centre-North","01.01.2016 18:00 - 01.01.2016 19:00 (CET)","26","n/e","0","482","0","0","n/e","n/e","705","0","","292","3","n/e","n/e","126","n/e","0","n/e","n/e","2"
"BZN|IT-Centre-North","01.01.2016 19:00 - 01.01.2016 20:00 (CET)","26","n/e","0","532","0","0","n/e","n/e","705","0","","290","2","n/e","n/e","132","n/e","0","n/e","n/e","4"
"BZN|IT-Centre-North","01.01.2016 20:00 - 01.01.2016 21:00 (CET)","26","n/e","0","513","0","0","n/e","n/e","704","0","","272","0","n/e","n/e","143","n/e","0","n/e","n/e","6"
"BZN|IT-Centre-North","01.01.2016 21:00 - 01.01.2016 22:00 (CET)","26","n/e","0","508","0","0","n/e","n/e","704","0","","267","0","n/e","n/e","135","n/e","0","n/e","n/e","11"
"BZN|IT-Centre-North","01.01.2016 22:00 - 01.01.2016 23:00 (CET)","25","n/e","0","511","0","0","n/e","n/e","698","0","","150","0","n/e","n/e","132","n/e","0","n/e","n/e","12"
"BZN|IT-Centre-North","01.01.2016 23:00 - 02.01.2016 00:00 (CET)","26","n/e","0","501","0","0","n/e","n/e","687","0","","126","0","n/e","n/e","114","n/e","0","n/e","n/e","17"
"BZN|IT-Centre-North","02.01.2016 00:00 - 02.01.2016 01:00 (CET)","25","n/e","0","422","0","0","n/e","n/e","691","0","","97","0","n/e","n/e","143","n/e","0","n/e","n/e","22"
"BZN|IT-Centre-North","02.01.2016 01:00 - 02.01.2016 02:00 (CET)","25","n/e","0","392","0","0","n/e","n/e","691","0","","92","0","n/e","n/e","130","n/e","0","n/e","n/e","29"
"BZN|IT-Centre-North","02.01.2016 02:00 - 02.01.2016 03:00 (CET)","25","n/e","0","384","0","0","n/e","n/e","691","0","","34","0","n/e","n/e","117","n/e","0","n/e","n/e","34"
"BZN|IT-Centre-North","02.01.2016 03:00 - 02.01.2016 04:00 (CET)","19","n/e","0","383","0","0","n/e","n/e","689","0","","27","0","n/e","n/e","117","n/e","0","n/e","n/e","39"
"BZN|IT-Centre-North","02.01.2016 04:00 - 02.01.2016 05:00 (CET)","25","n/e","0","385","0","0","n/e","n/e","689","0","","26","0","n/e","n/e","119","n/e","0","n/e","n/e","42"
"BZN|IT-Centre-North","02.01.2016 05:00 - 02.01.2016 06:00 (CET)","25","n/e","0","383","0","0","n/e","n/e","689","0","","25","0","n/e","n/e","126","n/e","0","n/e","n/e","42"
"BZN|IT-Centre-North","02.01.2016 06:00 - 02.01.2016 07:00 (CET)","25","n/e","0","437","0","0","n/e","n/e","699","0","","23","0","n/e","n/e","137","n/e","0","n/e","n/e","46"
"BZN|IT-Centre-North","02.01.2016 07:00 - 02.01.2016 08:00 (CET)","25","n/e","0","424","0","0","n/e","n/e","705","0","","30","0","n/e","n/e","139","n/e","0","n/e","n/e","46"
"BZN|IT-Centre-North","02.01.2016 08:00 - 02.01.2016 09:00 (CET)","26","n/e","0","444","0","0","n/e","n/e","706","0","","120","0","n/e","n/e","147","n/e","9","n/e","n/e","55"
"BZN|IT-Centre-North","02.01.2016 09:00 - 02.01.2016 10:00 (CET)","25","n/e","0","454","0","0","n/e","n/e","703","0","","140","10","n/e","n/e","158","n/e","24","n/e","n/e","55"
"BZN|IT-Centre-North","02.01.2016 10:00 - 02.01.2016 11:00 (CET)","34","n/e","0","520","0","0","n/e","n/e","684","0","","72","13","n/e","n/e","236","n/e","39","n/e","n/e","44"
"BZN|IT-Centre-North","02.01.2016 11:00 - 02.01.2016 12:00 (CET)","33","n/e","0","604","0","0","n/e","n/e","683","0","","61","10","n/e","n/e","249","n/e","51","n/e","n/e","45"
"BZN|IT-Centre-North","02.01.2016 12:00 - 02.01.2016 13:00 (CET)","33","n/e","0","621","0","0","n/e","n/e","689","0","","67","0","n/e","n/e","250","n/e","55","n/e","n/e","48"
"BZN|IT-Centre-North","02.01.2016 13:00 - 02.01.2016 14:00 (CET)","33","n/e","0","623","0","0","n/e","n/e","689","0","","85","0","n/e","n/e","244","n/e","51","n/e","n/e","48"
"BZN|IT-Centre-North","02.01.2016 14:00 - 02.01.2016 15:00 (CET)","33","n/e","0","579","0","0","n/e","n/e","683","0","","97","0","n/e","n/e","251","n/e","35","n/e","n/e","47"
"BZN|IT-Centre-North","02.01.2016 15:00 - 02.01.2016 16:00 (CET)","33","n/e","0","542","0","0","n/e","n/e","696","0","","113","0","n/e","n/e","248","n/e","17","n/e","n/e","47"
"BZN|IT-Centre-North","02.01.2016 16:00 - 02.01.2016 17:00 (CET)","33","n/e","0","564","0","0","n/e","n/e","683","0","","257","24","n/e","n/e","252","n/e","2","n/e","n/e","49"
"BZN|IT-Centre-North","02.01.2016 17:00 - 02.01.2016 18:00 (CET)","33","n/e","0","560","0","0","n/e","n/e","683","0","","311","25","n/e","n/e","246","n/e","0","n/e","n/e","52"
"BZN|IT-Centre-North","02.01.2016 18:00 - 02.01.2016 19:00 (CET)","33","n/e","0","483","0","0","n/e","n/e","682","0","","369","4","n/e","n/e","247","n/e","0","n/e","n/e","53"
"BZN|IT-Centre-North","02.01.2016 19:00 - 02.01.2016 20:00 (CET)","33","n/e","0","475","0","0","n/e","n/e","703","0","","384","0","n/e","n/e","232","n/e","0","n/e","n/e","52"
"BZN|IT-Centre-North","02.01.2016 20:00 - 02.01.2016 21:00 (CET)","33","n/e","0","464","0","0","n/e","n/e","688","0","","352","0","n/e","n/e","223","n/e","0","n/e","n/e","52"
"BZN|IT-Centre-North","02.01.2016 21:00 - 02.01.2016 22:00 (CET)","33","n/e","0","469","0","0","n/e","n/e","682","0","","355","0","n/e","n/e","240","n/e","0","n/e","n/e","52"
"BZN|IT-Centre-North","02.01.2016 22:00 - 02.01.2016 23:00 (CET)","33","n/e","0","469","0","0","n/e","n/e","682","0","","206","0","n/e","n/e","227","n/e","0","n/e","n/e","54"
"BZN|IT-Centre-North","02.01.2016 23:00 - 03.01.2016 00:00 (CET)","33","n/e","0","466","0","0","n/e","n/e","689","0","","178","0","n/e","n/e","208","n/e","0","n/e","n/e","51"
"BZN|IT-Centre-North","03.01.2016 00:00 - 03.01.2016 01:00 (CET)","26","n/e","0","453","0","0","n/e","n/e","699","0","","104","0","n/e","n/e","100","n/e","0","n/e","n/e","64"
"BZN|IT-Centre-North","03.01.2016 01:00 - 03.01.2016 02:00 (CET)","25","n/e","0","327","0","0","n/e","n/e","699","","70","89","0","n/e","n/e","97","n/e","0","n/e","n/e","69"
"BZN|IT-Centre-North","03.01.2016 02:00 - 03.01.2016 03:00 (CET)","26","n/e","0","304","0","0","n/e","n/e","701","","149","83","0","n/e","n/e","100","n/e","0","n/e","n/e","66"
"BZN|IT-Centre-North","03.01.2016 03:00 - 03.01.2016 04:00 (CET)","26","n/e","0","304","0","0","n/e","n/e","701","","149","88","0","n/e","n/e","101","n/e","0","n/e","n/e","56"
"BZN|IT-Centre-North","03.01.2016 04:00 - 03.01.2016 05:00 (CET)","26","n/e","0","302","0","0","n/e","n/e","705","","149","89","0","n/e","n/e","96","n/e","0","n/e","n/e","59"
"BZN|IT-Centre-North","03.01.2016 05:00 - 03.01.2016 06:00 (CET)","26","n/e","0","302","0","0","n/e","n/e","704","","148","96","0","n/e","n/e","96","n/e","0","n/e","n/e","62"
"BZN|IT-Centre-North","03.01.2016 06:00 - 03.01.2016 07:00 (CET)","26","n/e","0","302","0","0","n/e","n/e","704","","66","101","0","n/e","n/e","98","n/e","0","n/e","n/e","54"
"BZN|IT-Centre-North","03.01.2016 07:00 - 03.01.2016 08:00 (CET)","26","n/e","0","332","0","0","n/e","n/e","704","0","","102","0","n/e","n/e","102","n/e","0","n/e","n/e","57"
"BZN|IT-Centre-North","03.01.2016 08:00 - 03.01.2016 09:00 (CET)","26","n/e","0","497","0","0","n/e","n/e","699","0","","189","0","n/e","n/e","100","n/e","17","n/e","n/e","40"
"BZN|IT-Centre-North","03.01.2016 09:00 - 03.01.2016 10:00 (CET)","26","n/e","0","577","0","0","n/e","n/e","702","0","","209","0","n/e","n/e","116","n/e","142","n/e","n/e","30"
"BZN|IT-Centre-North","03.01.2016 10:00 - 03.01.2016 11:00 (CET)","26","n/e","0","622","0","0","n/e","n/e","670","0","","222","0","n/e","n/e","149","n/e","281","n/e","n/e","30"
"BZN|IT-Centre-North","03.01.2016 11:00 - 03.01.2016 12:00 (CET)","26","n/e","0","613","0","0","n/e","n/e","670","0","","219","1","n/e","n/e","155","n/e","302","n/e","n/e","15"
"BZN|IT-Centre-North","03.01.2016 12:00 - 03.01.2016 13:00 (CET)","26","n/e","0","516","0","0","n/e","n/e","669","0","","241","2","n/e","n/e","137","n/e","294","n/e","n/e","17"
"BZN|IT-Centre-North","03.01.2016 13:00 - 03.01.2016 14:00 (CET)","26","n/e","0","457","0","0","n/e","n/e","671","0","","258","2","n/e","n/e","116","n/e","198","n/e","n/e","12"
"BZN|IT-Centre-North","03.01.2016 14:00 - 03.01.2016 15:00 (CET)","33","n/e","0","527","0","0","n/e","n/e","691","0","","240","0","n/e","n/e","174","n/e","169","n/e","n/e","21"
"BZN|IT-Centre-North","03.01.2016 15:00 - 03.01.2016 16:00 (CET)","33","n/e","0","609","0","0","n/e","n/e","686","0","","215","0","n/e","n/e","194","n/e","85","n/e","n/e","23"
"BZN|IT-Centre-North","03.01.2016 16:00 - 03.01.2016 17:00 (CET)","33","n/e","0","620","0","0","n/e","n/e","689","0","","398","0","n/e","n/e","201","n/e","12","n/e","n/e","19"
"BZN|IT-Centre-North","03.01.2016 17:00 - 03.01.2016 18:00 (CET)","33","n/e","0","634","0","0","n/e","n/e","686","0","","437","34","n/e","n/e","201","n/e","0","n/e","n/e","16"
"BZN|IT-Centre-North","03.01.2016 18:00 - 03.01.2016 19:00 (CET)","33","n/e","0","615","0","0","n/e","n/e","686","0","","446","35","n/e","n/e","208","n/e","0","n/e","n/e","14"
"BZN|IT-Centre-North","03.01.2016 19:00 - 03.01.2016 20:00 (CET)","33","n/e","0","656","0","0","n/e","n/e","686","0","","468","1","n/e","n/e","211","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","03.01.2016 20:00 - 03.01.2016 21:00 (CET)","33","n/e","0","670","0","0","n/e","n/e","685","0","","438","0","n/e","n/e","205","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","03.01.2016 21:00 - 03.01.2016 22:00 (CET)","33","n/e","0","599","0","0","n/e","n/e","686","0","","423","0","n/e","n/e","203","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","03.01.2016 22:00 - 03.01.2016 23:00 (CET)","33","n/e","0","550","0","0","n/e","n/e","686","0","","279","0","n/e","n/e","200","n/e","0","n/e","n/e","14"
"BZN|IT-Centre-North","03.01.2016 23:00 - 04.01.2016 00:00 (CET)","33","n/e","0","462","0","0","n/e","n/e","686","0","","242","0","n/e","n/e","212","n/e","0","n/e","n/e","16"
"BZN|IT-Centre-North","04.01.2016 00:00 - 04.01.2016 01:00 (CET)","26","n/e","0","449","0","0","n/e","n/e","705","0","","200","2","n/e","n/e","105","n/e","0","n/e","n/e","19"
"BZN|IT-Centre-North","04.01.2016 01:00 - 04.01.2016 02:00 (CET)","26","n/e","0","465","0","0","n/e","n/e","704","0","","139","2","n/e","n/e","100","n/e","0","n/e","n/e","31"
"BZN|IT-Centre-North","04.01.2016 02:00 - 04.01.2016 03:00 (CET)","26","n/e","0","480","0","0","n/e","n/e","704","0","","136","0","n/e","n/e","99","n/e","0","n/e","n/e","32"
"BZN|IT-Centre-North","04.01.2016 03:00 - 04.01.2016 04:00 (CET)","20","n/e","0","482","0","0","n/e","n/e","705","0","","132","0","n/e","n/e","94","n/e","0","n/e","n/e","42"
"BZN|IT-Centre-North","04.01.2016 04:00 - 04.01.2016 05:00 (CET)","25","n/e","0","531","0","0","n/e","n/e","705","0","","132","0","n/e","n/e","100","n/e","0","n/e","n/e","43"
"BZN|IT-Centre-North","04.01.2016 05:00 - 04.01.2016 06:00 (CET)","26","n/e","0","644","0","0","n/e","n/e","705","0","","129","0","n/e","n/e","95","n/e","0","n/e","n/e","44"
"BZN|IT-Centre-North","04.01.2016 06:00 - 04.01.2016 07:00 (CET)","26","n/e","0","657","0","0","n/e","n/e","705","4","","145","2","n/e","n/e","102","n/e","0","n/e","n/e","47"
"BZN|IT-Centre-North","04.01.2016 07:00 - 04.01.2016 08:00 (CET)","25","n/e","0","722","0","0","n/e","n/e","704","82","","214","35","n/e","n/e","123","n/e","0","n/e","n/e","54"
"BZN|IT-Centre-North","04.01.2016 08:00 - 04.01.2016 09:00 (CET)","23","n/e","0","836","0","0","n/e","n/e","704","84","","257","49","n/e","n/e","154","n/e","11","n/e","n/e","59"
"BZN|IT-Centre-North","04.01.2016 09:00 - 04.01.2016 10:00 (CET)","24","n/e","0","811","0","0","n/e","n/e","702","1","","305","99","n/e","n/e","160","n/e","39","n/e","n/e","49"
"BZN|IT-Centre-North","04.01.2016 10:00 - 04.01.2016 11:00 (CET)","24","n/e","0","830","0","0","n/e","n/e","701","0","","344","54","n/e","n/e","157","n/e","116","n/e","n/e","49"
"BZN|IT-Centre-North","04.01.2016 11:00 - 04.01.2016 12:00 (CET)","26","n/e","0","831","0","0","n/e","n/e","702","0","","344","70","n/e","n/e","153","n/e","229","n/e","n/e","49"
"BZN|IT-Centre-North","04.01.2016 12:00 - 04.01.2016 13:00 (CET)","31","n/e","0","823","0","0","n/e","n/e","703","0","","343","15","n/e","n/e","162","n/e","254","n/e","n/e","31"
"BZN|IT-Centre-North","04.01.2016 13:00 - 04.01.2016 14:00 (CET)","31","n/e","0","804","0","0","n/e","n/e","701","0","","309","13","n/e","n/e","152","n/e","292","n/e","n/e","30"
"BZN|IT-Centre-North","04.01.2016 14:00 - 04.01.2016 15:00 (CET)","40","n/e","0","825","0","0","n/e","n/e","682","0","","302","13","n/e","n/e","224","n/e","243","n/e","n/e","48"
"BZN|IT-Centre-North","04.01.2016 15:00 - 04.01.2016 16:00 (CET)","40","n/e","0","813","0","0","n/e","n/e","682","0","","312","13","n/e","n/e","258","n/e","117","n/e","n/e","45"
"BZN|IT-Centre-North","04.01.2016 16:00 - 04.01.2016 17:00 (CET)","40","n/e","0","819","0","0","n/e","n/e","682","4","","441","0","n/e","n/e","258","n/e","16","n/e","n/e","42"
"BZN|IT-Centre-North","04.01.2016 17:00 - 04.01.2016 18:00 (CET)","40","n/e","0","828","0","0","n/e","n/e","690","81","","475","34","n/e","n/e","289","n/e","0","n/e","n/e","39"
"BZN|IT-Centre-North","04.01.2016 18:00 - 04.01.2016 19:00 (CET)","40","n/e","0","817","0","0","n/e","n/e","682","82","","478","35","n/e","n/e","285","n/e","0","n/e","n/e","38"
"BZN|IT-Centre-North","04.01.2016 19:00 - 04.01.2016 20:00 (CET)","40","n/e","0","831","0","0","n/e","n/e","682","82","","463","35","n/e","n/e","282","n/e","0","n/e","n/e","36"
"BZN|IT-Centre-North","04.01.2016 20:00 - 04.01.2016 21:00 (CET)","40","n/e","0","826","0","0","n/e","n/e","683","2","","348","35","n/e","n/e","276","n/e","0","n/e","n/e","31"
"BZN|IT-Centre-North","04.01.2016 21:00 - 04.01.2016 22:00 (CET)","40","n/e","0","818","0","0","n/e","n/e","683","0","","265","2","n/e","n/e","257","n/e","0","n/e","n/e","30"
"BZN|IT-Centre-North","04.01.2016 22:00 - 04.01.2016 23:00 (CET)","40","n/e","0","792","0","0","n/e","n/e","683","0","","260","0","n/e","n/e","226","n/e","0","n/e","n/e","31"
"BZN|IT-Centre-North","04.01.2016 23:00 - 05.01.2016 00:00 (CET)","40","n/e","0","643","0","0","n/e","n/e","684","0","","253","0","n/e","n/e","208","n/e","0","n/e","n/e","33"
"BZN|IT-Centre-North","05.01.2016 00:00 - 05.01.2016 01:00 (CET)","33","n/e","0","658","0","0","n/e","n/e","702","0","","228","0","n/e","n/e","143","n/e","0","n/e","n/e","57"
"BZN|IT-Centre-North","05.01.2016 01:00 - 05.01.2016 02:00 (CET)","33","n/e","0","668","0","0","n/e","n/e","702","0","","171","0","n/e","n/e","130","n/e","0","n/e","n/e","58"
"BZN|IT-Centre-North","05.01.2016 02:00 - 05.01.2016 03:00 (CET)","33","n/e","0","670","0","0","n/e","n/e","703","0","","154","0","n/e","n/e","117","n/e","0","n/e","n/e","57"
"BZN|IT-Centre-North","05.01.2016 03:00 - 05.01.2016 04:00 (CET)","28","n/e","0","670","0","0","n/e","n/e","703","0","","146","0","n/e","n/e","117","n/e","0","n/e","n/e","35"
"BZN|IT-Centre-North","05.01.2016 04:00 - 05.01.2016 05:00 (CET)","33","n/e","0","669","0","0","n/e","n/e","703","0","","144","0","n/e","n/e","119","n/e","0","n/e","n/e","44"
"BZN|IT-Centre-North","05.01.2016 05:00 - 05.01.2016 06:00 (CET)","33","n/e","0","679","0","0","n/e","n/e","702","0","","140","0","n/e","n/e","126","n/e","0","n/e","n/e","42"
"BZN|IT-Centre-North","05.01.2016 06:00 - 05.01.2016 07:00 (CET)","33","n/e","0","806","0","0","n/e","n/e","702","0","","168","0","n/e","n/e","137","n/e","0","n/e","n/e","38"
"BZN|IT-Centre-North","05.01.2016 07:00 - 05.01.2016 08:00 (CET)","33","n/e","0","825","0","0","n/e","n/e","703","0","","257","35","n/e","n/e","139","n/e","0","n/e","n/e","24"
"BZN|IT-Centre-North","05.01.2016 08:00 - 05.01.2016 09:00 (CET)","32","n/e","0","519","0","0","n/e","n/e","704","0","","307","64","n/e","n/e","146","n/e","11","n/e","n/e","15"
"BZN|IT-Centre-North","05.01.2016 09:00 - 05.01.2016 10:00 (CET)","32","n/e","0","529","0","0","n/e","n/e","703","0","","355","83","n/e","n/e","157","n/e","75","n/e","n/e","15"
"BZN|IT-Centre-North","05.01.2016 10:00 - 05.01.2016 11:00 (CET)","32","n/e","0","529","0","0","n/e","n/e","700","0","","368","86","n/e","n/e","168","n/e","122","n/e","n/e","17"
"BZN|IT-Centre-North","05.01.2016 11:00 - 05.01.2016 12:00 (CET)","32","n/e","0","514","0","0","n/e","n/e","699","0","","357","109","n/e","n/e","158","n/e","231","n/e","n/e","19"
"BZN|IT-Centre-North","05.01.2016 12:00 - 05.01.2016 13:00 (CET)","32","n/e","0","495","0","0","n/e","n/e","701","0","","328","96","n/e","n/e","158","n/e","223","n/e","n/e","30"
"BZN|IT-Centre-North","05.01.2016 13:00 - 05.01.2016 14:00 (CET)","32","n/e","0","495","0","0","n/e","n/e","699","0","","264","73","n/e","n/e","152","n/e","181","n/e","n/e","35"
"BZN|IT-Centre-North","05.01.2016 14:00 - 05.01.2016 15:00 (CET)","32","n/e","0","536","0","0","n/e","n/e","683","0","","241","70","n/e","n/e","226","n/e","112","n/e","n/e","13"
"BZN|IT-Centre-North","05.01.2016 15:00 - 05.01.2016 16:00 (CET)","54","n/e","0","561","0","0","n/e","n/e","684","0","","255","52","n/e","n/e","246","n/e","61","n/e","n/e","13"
"BZN|IT-Centre-North","05.01.2016 16:00 - 05.01.2016 17:00 (CET)","54","n/e","0","542","0","0","n/e","n/e","683","0","","401","36","n/e","n/e","250","n/e","9","n/e","n/e","13"
"BZN|IT-Centre-North","05.01.2016 17:00 - 05.01.2016 18:00 (CET)","54","n/e","0","529","0","0","n/e","n/e","683","0","","468","35","n/e","n/e","244","n/e","0","n/e","n/e","11"
"BZN|IT-Centre-North","05.01.2016 18:00 - 05.01.2016 19:00 (CET)","54","n/e","0","526","0","0","n/e","n/e","682","0","","484","35","n/e","n/e","245","n/e","0","n/e","n/e","11"
"BZN|IT-Centre-North","05.01.2016 19:00 - 05.01.2016 20:00 (CET)","54","n/e","0","519","0","0","n/e","n/e","683","0","","471","35","n/e","n/e","230","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","05.01.2016 20:00 - 05.01.2016 21:00 (CET)","54","n/e","0","531","0","0","n/e","n/e","683","0","","360","35","n/e","n/e","221","n/e","0","n/e","n/e","14"
"BZN|IT-Centre-North","05.01.2016 21:00 - 05.01.2016 22:00 (CET)","54","n/e","0","532","0","0","n/e","n/e","689","0","","244","35","n/e","n/e","238","n/e","0","n/e","n/e","16"
"BZN|IT-Centre-North","05.01.2016 22:00 - 05.01.2016 23:00 (CET)","54","n/e","0","529","0","0","n/e","n/e","684","0","","227","4","n/e","n/e","225","n/e","0","n/e","n/e","16"
"BZN|IT-Centre-North","05.01.2016 23:00 - 06.01.2016 00:00 (CET)","54","n/e","0","507","0","0","n/e","n/e","683","0","","214","0","n/e","n/e","206","n/e","0","n/e","n/e","13"
"BZN|IT-Centre-North","06.01.2016 00:00 - 06.01.2016 01:00 (CET)","32","n/e","0","495","0","0","n/e","n/e","703","0","","198","0","n/e","n/e","107","n/e","0","n/e","n/e","35"
"BZN|IT-Centre-North","06.01.2016 01:00 - 06.01.2016 02:00 (CET)","32","n/e","0","493","0","0","n/e","n/e","703","0","","187","0","n/e","n/e","98","n/e","0","n/e","n/e","24"
"BZN|IT-Centre-North","06.01.2016 02:00 - 06.01.2016 03:00 (CET)","32","n/e","0","496","0","0","n/e","n/e","703","0","","180","0","n/e","n/e","91","n/e","0","n/e","n/e","11"
"BZN|IT-Centre-North","06.01.2016 03:00 - 06.01.2016 04:00 (CET)","27","n/e","0","499","0","0","n/e","n/e","703","0","","171","0","n/e","n/e","91","n/e","0","n/e","n/e","3"
"BZN|IT-Centre-North","06.01.2016 04:00 - 06.01.2016 05:00 (CET)","31","n/e","0","500","0","0","n/e","n/e","703","0","","164","0","n/e","n/e","93","n/e","0","n/e","n/e","6"
"BZN|IT-Centre-North","06.01.2016 05:00 - 06.01.2016 06:00 (CET)","32","n/e","0","499","0","0","n/e","n/e","704","0","","168","0","n/e","n/e","96","n/e","0","n/e","n/e","1"
"BZN|IT-Centre-North","06.01.2016 06:00 - 06.01.2016 07:00 (CET)","32","n/e","0","502","0","0","n/e","n/e","703","0","","174","0","n/e","n/e","113","n/e","0","n/e","n/e","12"
"BZN|IT-Centre-North","06.01.2016 07:00 - 06.01.2016 08:00 (CET)","31","n/e","0","505","0","0","n/e","n/e","704","0","","181","0","n/e","n/e","111","n/e","0","n/e","n/e","29"
"BZN|IT-Centre-North","06.01.2016 08:00 - 06.01.2016 09:00 (CET)","32","n/e","0","506","0","0","n/e","n/e","703","0","","213","33","n/e","n/e","122","n/e","10","n/e","n/e","20"
